id,type,genre,notable,release_date,notoriety_date,written_date,single,release_year,notoriety_year
7741,Song,Dream Pop,True,2029,,,False,2029,
7747,Song,Indie Folk,True,2003,,2003,True,2003,
7748,Song,Synthwave,True,2028,,,True,2028,
7752,Song,Space Rock,True,2023,,,True,2023,
7754,Song,Synthwave,True,2007,,,True,2007,
7761,Song,Indie Folk,True,2023,2023,2023,True,2023,2023.0
7763,Song,Jazz Surf Rock,True,2027,,,True,2027,
7769,Song,Post-Apocalyptic Folk,True,2021,,,True,2021,
7773,Song,Indie Rock,True,2019,,2019,True,2019,
7778,Song,Indie Folk,True,2004,,,False,2004,
7782,Album,Alternative Rock,True,2028,,,,2028,
7787,Album,Desert Rock,True,2026,,2026,,2026,
7793,Song,Synthwave,True,2023,,,True,2023,
7797,Song,Southern Gothic Rock,True,2030,,2030,True,2030,
7799,Song,Blues Rock,True,1992,,,True,1992,
7804,Song,Indie Folk,True,2020,,2017,True,2020,
7810,Song,Indie Rock,True,2028,,,True,2028,
7821,Song,Doom Metal,True,2023,,,True,2023,
7826,Song,Speed Metal,True,2026,,2026,True,2026,
7828,Song,Alternative Rock,True,2023,,,True,2023,
7830,Song,Space Rock,True,2016,2016,,True,2016,2016.0
7838,Song,Synthwave,True,2020,,,True,2020,
7839,Song,Desert Rock,True,2020,,,False,2020,
7842,Song,Avant-Garde Folk,True,2029,,,True,2029,
7844,Song,Synthwave,True,2017,2030,,True,2017,2030.0
7851,Album,Synthwave,True,2014,,,,2014,
7854,Song,Jazz Surf Rock,True,2028,2028,,True,2028,2028.0
7860,Song,Indie Pop,True,2020,,2020,True,2020,
7861,Song,Alternative Rock,False,2025,,2025,False,2025,
7863,Song,Synthwave,True,1997,,,True,1997,
7866,Song,Alternative Rock,True,2023,,,True,2023,
7870,Album,Desert Rock,True,2020,,,,2020,
7872,Song,Indie Pop,True,2010,2010,2010,True,2010,2010.0
7873,Song,Dream Pop,True,2027,2027,,True,2027,2027.0
7876,Song,Oceanus Folk,True,2027,2027,,True,2027,2027.0
7882,Song,Southern Gothic Rock,True,2018,,,True,2018,
7886,Album,Indie Rock,True,2019,,,,2019,
7891,Song,Blues Rock,True,1995,,1995,True,1995,
7893,Song,Symphonic Metal,False,2029,,,True,2029,
7897,Song,Post-Apocalyptic Folk,True,2014,,,True,2014,
7902,Song,Indie Folk,True,2017,,,False,2017,
7908,Album,Indie Rock,True,2023,,,,2023,
7913,Album,Dream Pop,True,2007,,,,2007,
7918,Song,Darkwave,False,2020,,,True,2020,
7920,Song,Oceanus Folk,True,2010,,2010,False,2010,
7923,Song,Americana,True,2020,,,True,2020,
7929,Song,Americana,True,2025,,,True,2025,
7936,Song,Indie Rock,True,2028,,2028,True,2028,
7939,Album,Dream Pop,True,2029,,,,2029,
7944,Song,Doom Metal,True,2000,,,False,2000,
7947,Album,Indie Folk,True,2013,,2013,,2013,
7949,Song,Dream Pop,True,2029,,,True,2029,
7955,Song,Synthwave,True,2026,,2026,True,2026,
7958,Song,Southern Gothic Rock,True,2023,,,False,2023,
7961,Song,Synthwave,True,2026,,,True,2026,
7963,Song,Dream Pop,True,2000,,2000,False,2000,
7966,Song,Dream Pop,True,2027,,,True,2027,
7969,Song,Indie Pop,True,2023,,,True,2023,
7971,Song,Dream Pop,True,2017,,,True,2017,
7977,Song,Indie Pop,True,2014,,,True,2014,
7979,Album,Alternative Rock,True,2023,,2023,,2023,
7982,Song,Oceanus Folk,True,2024,,,False,2024,
7987,Album,Southern Gothic Rock,True,2009,,,,2009,
7990,Song,Indie Rock,True,2025,,,True,2025,
7994,Song,Darkwave,True,2017,,,True,2017,
7999,Song,Alternative Rock,True,2025,,,True,2025,
8006,Song,Americana,True,2018,2018,2018,False,2018,2018.0
8009,Album,Americana,True,2001,,,,2001,
8013,Song,Speed Metal,True,2004,,,False,2004,
8014,Song,Synthwave,True,2026,,,True,2026,
8018,Song,Synthwave,True,2010,,,True,2010,
8019,Song,Jazz Surf Rock,True,2020,,,True,2020,
8024,Album,Indie Rock,True,2026,,,,2026,
8029,Song,Desert Rock,True,2013,2013,,True,2013,2013.0
8035,Song,Indie Pop,True,2010,2010,,True,2010,2010.0
8038,Album,Synthwave,True,2010,,,,2010,
8045,Song,Dream Pop,True,2026,,,False,2026,
8050,Album,Speed Metal,False,1984,,1984,,1984,
8055,Song,Alternative Rock,True,2004,,,True,2004,
8058,Song,Southern Gothic Rock,True,2025,2025,,True,2025,2025.0
8060,Album,Desert Rock,True,2023,,,,2023,
8065,Song,Dream Pop,False,2027,,,True,2027,
8068,Song,Synthpop,True,2022,,2022,True,2022,
8075,Album,Blues Rock,True,1990,,1990,,1990,
8077,Song,Southern Gothic Rock,True,2023,,,True,2023,
8078,Song,Avant-Garde Folk,True,2011,,,True,2011,
8079,Song,Oceanus Folk,True,2013,,,True,2013,
8081,Song,Desert Rock,True,2029,,2029,True,2029,
8086,Song,Americana,True,2026,,2026,True,2026,
8094,Song,Lo-Fi Electronica,True,2017,,,True,2017,
8095,Song,Southern Gothic Rock,True,2006,2006,,True,2006,2006.0
8096,Song,Indie Folk,True,2017,,2017,False,2017,
8099,Album,Dream Pop,True,2029,,,,2029,
8103,Album,Doom Metal,True,2024,2024,2024,,2024,2024.0
8107,Song,Oceanus Folk,True,2020,,,True,2020,
8112,Song,Dream Pop,True,2027,,,True,2027,
8115,Album,Emo/Pop Punk,True,1999,,,,1999,
8118,Song,Desert Rock,True,2023,,,True,2023,
8122,Song,Dream Pop,True,2029,,2029,True,2029,
8138,Album,Dream Pop,False,2006,,2003,,2006,
8148,Song,Oceanus Folk,False,2009,,,True,2009,
8153,Song,Oceanus Folk,True,2020,,2020,True,2020,
8159,Song,Americana,True,2021,2021,,False,2021,2021.0
8163,Song,Desert Rock,True,2020,,,False,2020,
8168,Album,Oceanus Folk,True,2000,2000,,,2000,2000.0
8173,Song,Dream Pop,True,1985,,,True,1985,
8174,Song,Indie Folk,True,2020,,,False,2020,
8179,Song,Dream Pop,True,2023,,,True,2023,
8182,Song,Dream Pop,True,2029,,,False,2029,
8190,Album,Indie Rock,True,2013,,2013,,2013,
8200,Song,Indie Rock,True,2013,,2013,True,2013,
8201,Song,Symphonic Metal,True,2023,,,True,2023,
8203,Song,Indie Folk,True,2023,2023,,True,2023,2023.0
8207,Song,Alternative Rock,True,2004,,,True,2004,
8209,Song,Southern Gothic Rock,True,2027,,2021,True,2027,
8211,Song,Lo-Fi Electronica,True,2011,,,True,2011,
8213,Album,Southern Gothic Rock,True,1988,,,,1988,
8214,Song,Alternative Rock,True,2024,,2024,True,2024,
8215,Album,Doom Metal,True,2017,,,,2017,
8216,Album,Doom Metal,True,2026,,,,2026,
8220,Song,Synthwave,True,2028,,,True,2028,
8225,Song,Speed Metal,True,2020,,,False,2020,
8230,Song,Emo/Pop Punk,True,1989,,1989,True,1989,
8231,Song,Synthwave,True,2010,,2010,True,2010,
8233,Song,Oceanus Folk,True,2010,,,True,2010,
8236,Album,Indie Folk,False,2017,,,,2017,
8243,Song,Doom Metal,False,2010,,,False,2010,
8245,Album,Space Rock,True,2019,,2019,,2019,
8251,Song,Doom Metal,True,2017,,,True,2017,
8257,Album,Jazz Surf Rock,True,2023,,,,2023,
8258,Song,Synthwave,True,2023,,2023,False,2023,
8263,Song,Psychedelic Rock,True,2022,,2015,True,2022,
8273,Song,Southern Gothic Rock,True,2000,,,False,2000,
8274,Song,Dream Pop,True,2020,,,False,2020,
8281,Song,Southern Gothic Rock,True,1988,,,True,1988,
8282,Song,Synthwave,True,1997,,,True,1997,
8283,Song,Indie Folk,True,2020,,2020,True,2020,
8288,Song,Alternative Rock,True,2026,,,True,2026,
8292,Song,Desert Rock,True,2029,,,True,2029,
8295,Song,Alternative Rock,True,2029,,2029,True,2029,
8300,Song,Indie Folk,True,2030,,,True,2030,
8307,Song,Jazz Surf Rock,True,2023,,,False,2023,
8311,Song,Alternative Rock,True,2013,,2010,True,2013,
8314,Song,Dream Pop,True,2024,,,True,2024,
8316,Song,Dream Pop,True,2025,2025,,False,2025,2025.0
8323,Song,Synthwave,True,2024,,2024,True,2024,
8328,Song,Synthwave,True,2025,2025,,True,2025,2025.0
8331,Song,Blues Rock,True,2018,,2018,True,2018,
8332,Album,Americana,True,2020,,,,2020,
8335,Album,Americana,True,2016,,,,2016,
8339,Song,Indie Folk,True,2020,,,True,2020,
8344,Song,Dream Pop,True,2022,,,True,2022,
8348,Album,Synthwave,True,2023,,,,2023,
8352,Song,Psychedelic Rock,True,2019,,2013,True,2019,
8355,Song,Synthwave,True,1996,1996,,True,1996,1996.0
8359,Song,Dream Pop,True,2029,,,False,2029,
8364,Album,Blues Rock,True,1994,1994,,,1994,1994.0
8366,Song,Dream Pop,True,2013,,,True,2013,
8372,Song,Avant-Garde Folk,True,2007,,,True,2007,
8373,Song,Indie Folk,True,2020,,,True,2020,
8382,Song,Dream Pop,True,2024,,,False,2024,
8389,Song,Indie Folk,True,2020,,,True,2020,
8394,Album,Southern Gothic Rock,True,2012,,,,2012,
8396,Song,Oceanus Folk,True,2023,,,True,2023,
8401,Song,Lo-Fi Electronica,True,2023,,,True,2023,
8407,Song,Indie Pop,True,2012,,,False,2012,
8409,Song,Jazz Surf Rock,True,2029,,2029,True,2029,
8413,Song,Indie Rock,True,2025,2025,,True,2025,2025.0
8423,Song,Southern Gothic Rock,True,2024,,,True,2024,
8428,Album,Indie Folk,True,2017,,2017,,2017,
8431,Song,Post-Apocalyptic Folk,True,2027,,,True,2027,
8434,Song,Americana,True,2012,,,True,2012,
8439,Song,Dream Pop,True,2025,,,True,2025,
8445,Song,Southern Gothic Rock,True,2029,,,True,2029,
8448,Song,Jazz Surf Rock,True,2029,,2023,True,2029,
8453,Song,Oceanus Folk,True,2026,,,True,2026,
8458,Song,Oceanus Folk,True,2020,,,True,2020,
8464,Album,Doom Metal,True,2010,,,,2010,
8469,Album,Southern Gothic Rock,True,2026,,2020,,2026,
8472,Album,Alternative Rock,True,2025,,2025,,2025,
8476,Song,Southern Gothic Rock,True,1987,,,True,1987,
8477,Song,Synthwave,True,2017,,2017,True,2017,
8483,Song,Indie Folk,True,2026,,,True,2026,
8487,Song,Dream Pop,True,2010,,,True,2010,
8494,Song,Lo-Fi Electronica,True,2022,2022,,True,2022,2022.0
8495,Song,Synthwave,True,2004,,1997,True,2004,
8498,Album,Space Rock,True,2024,,,,2024,
8504,Album,Space Rock,True,2028,,2028,,2028,
8509,Song,Dream Pop,True,2019,,2019,True,2019,
8511,Album,Jazz Surf Rock,True,2025,,,,2025,
8516,Song,Psychedelic Rock,True,2017,,,True,2017,
8547,Song,Synthwave,True,2027,,,True,2027,
8551,Song,Desert Rock,True,2026,,2026,True,2026,
8553,Song,Indie Folk,True,2029,,2029,True,2029,
8557,Song,Oceanus Folk,True,2023,,,True,2023,
8560,Album,Indie Pop,True,2013,,2013,,2013,
8561,Song,Indie Rock,True,2013,,2013,True,2013,
8575,Song,Psychedelic Rock,True,2021,,,True,2021,
8581,Song,Indie Rock,True,2001,,,True,2001,
8587,Song,Synthwave,True,2013,,2013,True,2013,
8590,Song,Dream Pop,True,2018,2018,2015,True,2018,2018.0
8593,Song,Doom Metal,True,2007,2007,2007,True,2007,2007.0
8596,Song,Dream Pop,True,2020,2020,,False,2020,2020.0
8597,Song,Indie Pop,True,2007,,,True,2007,
8599,Album,Post-Apocalyptic Folk,True,2013,,,,2013,
8602,Song,Dream Pop,True,2026,,,True,2026,
8604,Song,Synthwave,True,2026,,,True,2026,
8615,Album,Indie Folk,False,2018,,,,2018,
8620,Song,Oceanus Folk,True,2023,,2020,True,2023,
8624,Song,Darkwave,True,2024,,2024,True,2024,
8630,Song,Indie Folk,True,2010,,,True,2010,
8634,Song,Americana,True,2017,,2017,True,2017,
8636,Song,Dream Pop,True,2023,2023,,False,2023,2023.0
8640,Song,Post-Apocalyptic Folk,True,2026,,2026,True,2026,
8648,Album,Alternative Rock,True,2018,,,,2018,
8650,Song,Alternative Rock,True,2013,,,True,2013,
8651,Album,Oceanus Folk,True,2020,,,,2020,
8653,Song,Psychedelic Rock,True,2027,,2027,False,2027,
8655,Song,Oceanus Folk,True,2017,,,True,2017,
8658,Song,Indie Pop,True,2020,,,True,2020,
8663,Album,Dream Pop,True,2023,,,,2023,
8667,Song,Psychedelic Rock,True,2025,,,True,2025,
8675,Song,Darkwave,True,2007,,,False,2007,
8676,Song,Indie Folk,True,2023,2023,,True,2023,2023.0
8678,Song,Doom Metal,True,2023,,,True,2023,
8680,Album,Lo-Fi Electronica,True,2017,,,,2017,
8681,Album,Psychedelic Rock,True,2023,,,,2023,
8687,Song,Synthwave,True,1997,,1991,True,1997,
8688,Song,Synthwave,True,2024,,,True,2024,
8695,Song,Synthwave,True,2024,,,False,2024,
8698,Song,Lo-Fi Electronica,True,2016,,,False,2016,
8703,Song,Jazz Surf Rock,True,2029,,,True,2029,
8708,Song,Emo/Pop Punk,True,2023,,,False,2023,
8709,Song,Indie Rock,True,2020,2020,,True,2020,2020.0
8714,Song,Oceanus Folk,True,2025,,,False,2025,
8717,Song,Doom Metal,True,2017,2017,,True,2017,2017.0
8722,Song,Dream Pop,True,2026,,,True,2026,
8727,Song,Indie Rock,True,2019,,,True,2019,
8731,Song,Avant-Garde Folk,True,2020,2023,,True,2020,2023.0
8732,Song,Synthwave,True,2015,,,False,2015,
8734,Album,Synthwave,True,2024,,,,2024,
8739,Song,Speed Metal,True,2005,,,True,2005,
8740,Song,Dream Pop,True,2023,,,True,2023,
8750,Album,Dream Pop,True,1991,,1991,,1991,
8751,Song,Alternative Rock,True,2024,,,True,2024,
8754,Song,Indie Rock,True,2004,,,True,2004,
8758,Album,Dream Pop,True,1991,,,,1991,
8763,Song,Lo-Fi Electronica,True,2028,,,True,2028,
8766,Song,Desert Rock,True,2020,,,True,2020,
8770,Song,Lo-Fi Electronica,True,2018,,,False,2018,
8771,Album,Doom Metal,True,2013,,,,2013,
8773,Song,Lo-Fi Electronica,True,2027,,2027,True,2027,
8776,Album,Indie Folk,True,2017,,,,2017,
8782,Album,Dream Pop,True,2029,2029,,,2029,2029.0
8785,Song,Americana,True,2000,,2000,True,2000,
8787,Song,Dream Pop,True,2017,,,True,2017,
8791,Song,Dream Pop,True,2022,,,False,2022,
8795,Album,Doom Metal,True,2020,,2013,,2020,
8801,Album,Alternative Rock,True,2020,,,,2020,
8803,Song,Post-Apocalyptic Folk,True,2020,,,False,2020,
8806,Song,Synthwave,True,2010,,2010,True,2010,
8811,Song,Dream Pop,True,2023,,,True,2023,
8812,Song,Synthwave,True,1995,,,True,1995,
8813,Album,Alternative Rock,True,2017,2017,,,2017,2017.0
8814,Song,Alternative Rock,True,1994,,1994,True,1994,
8815,Album,Dream Pop,True,1996,,,,1996,
8816,Song,Dream Pop,True,2012,,,True,2012,
8820,Song,Jazz Surf Rock,True,2007,,,True,2007,
8821,Song,Alternative Rock,True,2008,,,True,2008,
8823,Song,Space Rock,True,2025,,,True,2025,
8832,Album,Indie Pop,True,1991,,,,1991,
8834,Song,Dream Pop,False,2014,,,True,2014,
8837,Song,Darkwave,True,2028,,2028,False,2028,
8840,Song,Indie Rock,True,2004,,,True,2004,
8845,Song,Blues Rock,True,2020,,,True,2020,
8846,Song,Dream Pop,True,2027,,2027,True,2027,
8852,Song,Desert Rock,True,2023,,,True,2023,
8855,Album,Southern Gothic Rock,True,2020,2020,2013,,2020,2020.0
8858,Song,Oceanus Folk,True,2026,,,True,2026,
8862,Song,Symphonic Metal,True,2013,,,True,2013,
8867,Song,Symphonic Metal,True,2007,,,True,2007,
8872,Song,Speed Metal,True,1993,1993,,True,1993,1993.0
8874,Song,Alternative Rock,True,2022,,,True,2022,
8876,Album,Desert Rock,True,2029,,,,2029,
8877,Song,Indie Folk,True,2029,,,True,2029,
8881,Song,Oceanus Folk,True,2020,,,True,2020,
8886,Song,Synthwave,True,1997,,1997,True,1997,
8888,Song,Indie Rock,True,2010,2010,,True,2010,2010.0
8891,Song,Southern Gothic Rock,True,2009,,,True,2009,
8892,Album,Desert Rock,True,2025,,,,2025,
8894,Song,Darkwave,True,2025,,2025,True,2025,
8899,Song,Southern Gothic Rock,True,2024,,,True,2024,
8900,Album,Synthwave,True,2013,2013,,,2013,2013.0
8904,Song,Doom Metal,True,2014,,2014,True,2014,
8905,Song,Dream Pop,True,2017,,,True,2017,
8910,Song,Southern Gothic Rock,True,2019,,2015,True,2019,
8914,Song,Indie Rock,True,2024,,2024,True,2024,
8920,Song,Desert Rock,True,2026,,,True,2026,
8924,Song,Americana,True,2028,,2028,False,2028,
8927,Album,Indie Pop,True,2010,,,,2010,
8930,Album,Emo/Pop Punk,True,2023,,2023,,2023,
8931,Song,Indie Folk,True,2010,,,False,2010,
8936,Song,Indie Rock,True,1997,,,False,1997,
8937,Album,Dream Pop,True,2017,,,,2017,
8938,Album,Indie Folk,True,2030,,,,2030,
8942,Album,Americana,True,2023,,,,2023,
8945,Song,Speed Metal,True,2029,,,True,2029,
8949,Song,Alternative Rock,True,2024,2024,,True,2024,2024.0
8952,Song,Synthwave,False,2010,,,True,2010,
8954,Song,Doom Metal,True,2020,,,True,2020,
8958,Album,Alternative Rock,True,2027,,2027,,2027,
8964,Song,Doom Metal,True,2017,,,False,2017,
8969,Song,Darkwave,True,2026,,2022,False,2026,
8978,Song,Oceanus Folk,True,2020,,,True,2020,
8983,Song,Jazz Surf Rock,True,2029,,2029,True,2029,
8987,Song,Synthwave,True,2017,,,True,2017,
8989,Song,Southern Gothic Rock,True,2013,,2006,True,2013,
8992,Song,Dream Pop,True,2003,,,True,2003,
8997,Song,Southern Gothic Rock,True,2009,,2009,True,2009,
8998,Song,Synthwave,True,2026,,,False,2026,
8999,Song,Indie Pop,True,2029,,,True,2029,
9003,Song,Oceanus Folk,True,2004,,2004,True,2004,
9007,Song,Doom Metal,True,2004,,,True,2004,
9010,Song,Jazz Surf Rock,True,2021,,,True,2021,
9013,Song,Indie Folk,True,2017,,,False,2017,
9014,Song,Dream Pop,True,2024,,,True,2024,
9019,Song,Dream Pop,True,2020,,,True,2020,
9025,Song,Psychedelic Rock,True,2026,,,True,2026,
9030,Song,Indie Rock,False,2026,,2026,True,2026,
9033,Song,Synthwave,True,2021,,,True,2021,
9040,Song,Southern Gothic Rock,True,2020,,2020,False,2020,
9043,Song,Indie Folk,True,2010,,2010,True,2010,
9048,Song,Indie Rock,True,1984,,1984,True,1984,
9051,Song,Indie Folk,True,2004,,,True,2004,
9054,Song,Alternative Rock,True,2029,,,False,2029,
9059,Song,Indie Folk,True,2023,,,False,2023,
9061,Song,Southern Gothic Rock,True,2019,,,True,2019,
9062,Album,Oceanus Folk,True,2023,,,,2023,
9068,Album,Blues Rock,True,1998,,,,1998,
9069,Song,Indie Folk,True,2023,2023,,True,2023,2023.0
9073,Song,Desert Rock,True,2020,,2020,True,2020,
9077,Song,Doom Metal,True,2007,2007,2007,True,2007,2007.0
9081,Song,Doom Metal,True,2017,,,True,2017,
9085,Song,Doom Metal,True,2004,,,True,2004,
9088,Song,Lo-Fi Electronica,True,2013,,,True,2013,
9089,Song,Indie Pop,True,2007,,2007,True,2007,
9090,Song,Oceanus Folk,True,2028,,,True,2028,
9096,Song,Oceanus Folk,True,2017,,2013,True,2017,
9100,Album,Indie Folk,True,1981,,,,1981,
9104,Song,Indie Pop,True,2014,,,True,2014,
9105,Album,Indie Rock,True,2028,,,,2028,
9114,Song,Southern Gothic Rock,True,2010,,2007,True,2010,
9115,Album,Indie Rock,True,2007,2007,,,2007,2007.0
9116,Song,Doom Metal,True,2020,,,True,2020,
9117,Album,Indie Folk,True,2023,,,,2023,
9122,Album,Lo-Fi Electronica,True,2017,,,,2017,
9123,Song,Southern Gothic Rock,True,2004,,2004,False,2004,
9124,Song,Desert Rock,True,2025,,,True,2025,
9129,Song,Dream Pop,True,1986,,,False,1986,
9133,Song,Darkwave,True,2029,,2026,True,2029,
9140,Song,Americana,True,2020,,2020,True,2020,
9143,Song,Indie Folk,True,2013,,,True,2013,
9144,Song,Oceanus Folk,True,2020,,,True,2020,
9150,Song,Alternative Rock,True,2024,,,True,2024,
9158,Song,Oceanus Folk,True,2013,,2013,True,2013,
9161,Song,Americana,True,2007,,,True,2007,
9165,Song,Synthwave,True,2028,,,True,2028,
9173,Album,Indie Rock,True,2026,,,,2026,
9175,Song,Indie Folk,True,2028,,,True,2028,
9183,Song,Dream Pop,True,2010,,2010,False,2010,
9186,Song,Oceanus Folk,True,2011,,,True,2011,
9188,Song,Space Rock,True,2026,,2026,True,2026,
9191,Album,Indie Folk,True,2017,,,,2017,
9200,Song,Indie Folk,True,2027,,2027,True,2027,
9204,Song,Desert Rock,True,2028,,,True,2028,
9205,Song,Desert Rock,True,2013,2013,,True,2013,2013.0
9209,Album,Synthwave,True,2013,,,,2013,
9214,Song,Desert Rock,True,2028,,,True,2028,
9219,Song,Americana,True,2029,,,True,2029,
9223,Song,Alternative Rock,True,2017,,2017,True,2017,
9230,Song,Dream Pop,True,2018,,2018,True,2018,
9232,Song,Synthpop,True,2020,,,False,2020,
9236,Song,Southern Gothic Rock,True,1992,,,True,1992,
9237,Song,Jazz Surf Rock,True,2005,,,True,2005,
9239,Song,Alternative Rock,True,2030,,,True,2030,
9240,Song,Alternative Rock,True,2026,,,True,2026,
9245,Song,Doom Metal,True,2023,,2023,True,2023,
9249,Song,Indie Folk,True,2013,,,True,2013,
9256,Song,Symphonic Metal,False,2027,,,False,2027,
9259,Song,Dream Pop,True,2024,2024,,True,2024,2024.0
9262,Album,Doom Metal,True,2017,,,,2017,
9267,Song,Dream Pop,True,2022,,2022,False,2022,
9269,Song,Psychedelic Rock,True,2011,,,True,2011,
9280,Song,Alternative Rock,True,2017,,,True,2017,
9284,Song,Blues Rock,True,2010,,,True,2010,
9285,Song,Dream Pop,True,2017,,,True,2017,
9290,Song,Alternative Rock,True,2018,,,False,2018,
9294,Song,Alternative Rock,True,2009,,,False,2009,
9295,Song,Jazz Surf Rock,True,2019,,,True,2019,
9299,Song,Emo/Pop Punk,True,2003,,,True,2003,
9300,Album,Jazz Surf Rock,True,2024,2024,,,2024,2024.0
9301,Song,Symphonic Metal,True,2025,,,True,2025,
9305,Song,Doom Metal,True,2004,,2004,True,2004,
9308,Song,Dream Pop,True,2022,,,True,2022,
9322,Song,Oceanus Folk,True,2013,,,False,2013,
9326,Song,Indie Rock,True,1997,1997,,True,1997,1997.0
9330,Song,Dream Pop,True,2007,,,False,2007,
9335,Song,Indie Rock,True,2016,,,False,2016,
9337,Song,Indie Folk,False,1997,,,True,1997,
9341,Song,Indie Folk,True,2017,2017,,False,2017,2017.0
9345,Song,Dream Pop,True,2023,,,True,2023,
9352,Song,Dream Pop,True,2023,,,True,2023,
9360,Album,Dream Pop,False,2023,,,,2023,
9371,Song,Avant-Garde Folk,True,2018,,2018,True,2018,
9372,Song,Jazz Surf Rock,True,2029,2029,,True,2029,2029.0
9378,Song,Psychedelic Rock,True,2024,,2024,False,2024,
9382,Song,Southern Gothic Rock,True,1984,,,False,1984,
9385,Album,Americana,True,2016,,,,2016,
9387,Song,Dream Pop,True,2007,2007,2007,True,2007,2007.0
9388,Song,Doom Metal,True,1987,,,True,1987,
9389,Song,Dream Pop,True,2027,,,False,2027,
9397,Song,Synthwave,True,2017,,,True,2017,
9399,Song,Desert Rock,True,2010,,2010,True,2010,
9406,Song,Darkwave,True,2018,,,True,2018,
9411,Song,Indie Pop,True,2029,,,False,2029,
9412,Song,Alternative Rock,True,2026,,2026,True,2026,
9414,Song,Doom Metal,True,2024,2024,,True,2024,2024.0
9416,Song,Indie Folk,True,2020,,,True,2020,
9420,Song,Americana,True,2030,2030,,True,2030,2030.0
9428,Song,Lo-Fi Electronica,False,2021,,,True,2021,
9430,Song,Indie Rock,True,2026,,,False,2026,
9437,Song,Doom Metal,True,2017,,,True,2017,
9441,Album,Indie Rock,False,2030,,,,2030,
9446,Song,Desert Rock,True,2027,,,True,2027,
9449,Song,Darkwave,True,1997,,,True,1997,
9451,Album,Synthwave,True,2013,,2013,,2013,
9454,Album,Indie Rock,True,1997,,,,1997,
9458,Song,Post-Apocalyptic Folk,True,2027,,,True,2027,
9463,Song,Southern Gothic Rock,True,2026,,,True,2026,
9465,Song,Synthwave,True,2020,2033,2020,False,2020,2033.0
9472,Song,Emo/Pop Punk,True,2026,,,False,2026,
9473,Album,Emo/Pop Punk,True,2010,,2010,,2010,
9474,Song,Dream Pop,True,2026,2026,2026,False,2026,2026.0
9479,Song,Dream Pop,True,2017,,2017,True,2017,
9483,Album,Doom Metal,True,2017,,,,2017,
9488,Song,Synthwave,True,2012,,,True,2012,
